version,filename,header,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,/JavaScript_hexcode_count,/RichMedia_hexcode_count,/EmbeddedFile_hexcode_count,/ObjStm_hexcode_count,/Encrypt_hexcode_count,/OpenAction_hexcode_count,/Page_hexcode_count,/JS_hexcode_count,/AcroForm_hexcode_count,/XFA_hexcode_count,/Launch_hexcode_count,/JBIG2Decode_hexcode_count,/AA_hexcode_count,Malware
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_aebdaff3a41ab56eb27278a6217b3a5f_148766,%PDF-1.7 ,33,33,9,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_af3853fb8deaff1e5209d2139ee8c614_106526,%PDF-1.4,56,56,14,14,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b1a5f9978bf3d50486b39a4ec3f7b11e_120591,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b2f3a2212b5957072953e2a43797e245_135667,%PDF-1.7 ,51,51,15,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b3e4d1485ce77b9a8f921bf8b9e3f639_226085,%PDF-1.4,52,52,14,14,2,2,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b4ff24d4d9944f669b69a9cf78d1a2db_54742,%PDF-1.4,22,22,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b7e2ccaffef75429b6b9fc5f0e6c6274_120434,%PDF-1.4,26,26,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b15fc78f2746d604a79f9abd520c6018_52727,%PDF-1.4,20,20,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b35d21f4c8bcce736a2fa92e46a34c35_93664,%PDF-1.4,17,17,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b453e2f5b9d0ef77ba82f15355330333_39141,%PDF-1.4,16,16,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b1353d1768cb01dfe3a51702ddc3560f_28279,%PDF-1.4,18,18,6,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b4819ca6c2e8fc5045df9dbe1c325682_28495,%PDF-1.4,18,18,6,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_b7274841afcf21f15f648757a1de1d0b_374739,%PDF-1.4,36,36,10,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ba70704954e022752cddc605dbb3238c_857759,%PDF-1.4 S,12,12,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bb8ddc0eb012c5a970c2afcf05307b27_951214,%PDF-1.4,28,28,21,21,1,1,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bc2f9a5f0e1058cdca10a82458c24828_1466398,%PDF-1.4,32,32,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bc406b9b3f6efb7cbf28c05a065e25d3_188712,%PDF-1.4,119,119,55,55,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bd35ba8a862034519f7e31035c2326ee_51314,%PDF-1.4,20,20,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_be2a9877a160559997f933942c87b152_2108754,%PDF-1.3,22,22,13,13,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_beb7e0c5dfc6b5e8e280d8e6f1114087_147393,%PDF-1.6,49,50,17,18,4,4,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bf5ae190e124bb1e825794c431f655b7_54894,%PDF-1.4,20,20,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bf68d2acd04a0be08198f940d3f88acd_315443,%PDF-1.6,43,43,11,11,0,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_bff7b3294f14a6871959e592787f92c2_826207,%PDF-1.4 S,12,12,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c1ea671fb5df533c81ee338f8a24a870_2225712,%PDF-1.4,13,13,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c3faaad4d581663daee0c1b6cc513218_121055,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c6b5e6392883b10628387e79f2bbce02_250693,%PDF-1.3,8,8,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c7aa2d1140c0a48661d1d768e68dc274_120523,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c8bc1ce0f368a4e99cc8ca769780b50c_121028,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c9de54bbeb51a5cd909f09558cd89477_87128,%PDF-1.4,32,32,16,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c15f61fb19b3c5814237c3e90aac316a_148161,%PDF-1.7 ,33,33,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c041e9a2feadd03acfa5d9c367cff29f_548490,%PDF-1.7,307,307,204,203,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c66ec706239de778248526a0613a90e3_120513,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c205ce2c7caf590b70296cfd12487634_210752,%PDF-1.5,33,33,8,8,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c6316c5bdb83f3f0625bbda4ab4077ca_1466322,%PDF-1.4,32,32,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_c74195842813809e6300fb31038e271d_672623,%PDF-1.7,187,187,61,61,2,2,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_cbd86f5409111b78bb07fb476fd1ad1b_58422,%PDF-1.4,20,20,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ccb26b63e6f794f3ca5ee26ac26c711c_171946,%PDF-1.4,34,34,13,11,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ce11ca974ea448c480884c279cb7f862_349044,%PDF-1.6,56,56,53,53,0,0,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ce6581c635a893c9141ea24ef3a2b191_169180,%PDF-1.3,53,53,28,26,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d0bcf2505c55e4521c583a7efb7a538a_241694,%PDF-1.7,34,33,10,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d2a0a12c9ced8381a05b40dfe542e6ea_121044,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d2f41d81d2427d2c64205e1da0e6664a_287580,%PDF-1.3,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d5a06f6386ff25c6db7a258aeffae89e_229586,%PDF-1.3,8,8,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d7b8e342819d9e8a8cd20b0b3b4ec4a6_328739,%PDF-1.4,33,33,24,24,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d13b599acba053b4a3ebd889b4c97eca_18566,%PDF-1.4,36,36,8,8,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d42f5c743dce7a85ff100e0af16f71ed_8930,%PDF-1.4,14,14,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d99dd04aa7b363082463b1fac87111ab_35562,%PDF-1.4,9,9,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d517dea4c1881ac15f8c34d290c340d9_144283,%PDF-1.7 ,33,33,9,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d8692babee758463f82647c2fde49546_140889,%PDF-1.7 ,33,33,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_d0809337265606ae71d25fa158d5bdcf_99614,%PDF-1.3,15,15,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_da56be2f8916cd0d4f5ce7f062caa530_56093,%PDF-1.3,7,7,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_db954c683af979a6b0f7de10a2299d1f_24239,%PDF-1.4,23,23,5,5,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_dd17a2849988b332bf9d4fcab9b14b20_7991,%PDF-1.4,11,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_de0ac92878d66b058d64e2e9e435a990_121608,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_def54d7a5c5bfb2ea082c3ea4bc4d4df_419735,%PDF-1.3,19,19,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e0d3cab3a08bb134983e8ab8f379f178_28855,%PDF-1.4,18,18,6,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e1adf19783d6d3cc7e574f484bca5bfd_101656,%PDF-1.4,81,81,38,38,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e4a29405632cba553737efa6cadb8668_104986,%PDF-1.3,10,10,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e5cae9216fcd9e40a30d49331d3c1c4d_44985,%PDF-1.4,28,28,10,10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e14a9c08cc2158c0262a8998b76a46a1_541250,%PDF-1.4,48,48,18,18,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e37a06fd50fc6ce109277ca9b74b3a0e_7309518,%PDF-1.4,560,560,223,223,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e453d6cd5468d1254093cbfda5447300_435244,%PDF-1.4,8,8,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e8979fc6d7a0d7fa0226e3a5bd831ab8_152121,%PDF-1.5,25,25,23,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e63481d52ea936d0b9b8a94d128ce2a8_79255,%PDF-1.2 ,37,37,7,6,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_e667347a38297503d00f92c4b83157bb_477741,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_eb4d1f3cdec4dec86bdc6ee7e887cca4_94346,%PDF-1.5,24,24,6,6,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ebcdea974feca83afce8356a8b57b1ac_18215,%PDF-1.7,12,12,3,3,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ee2b9280b629da5c24292e84b6893c8b_445542,%PDF-1.3,7,7,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ef5b8399dd2125c4b56febb092527c1d_143392,%PDF-1.7 ,33,33,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ef59d953db9d270690362c6d710356ef_219179,%PDF-1.7,58,58,16,16,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f1b5ac7f0c0d311b1b7bc22e2e7fbdfd_4040067,%PDF-1.6,101,101,50,50,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f1d3711fcfe41b96e36ca809fd16b19c_121102,%PDF-1.5,28,28,7,7,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f1f4abde01a0ecc6b2dd480a00ac3832_148671,%PDF-1.7 ,33,33,9,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f4b31c76b14d11e9ddb49d829fd7c44a_2869,%PDF-1.4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f5be13166120e4e4c47d2f58f42c8859_69135,%PDF-1.4,26,26,8,8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f58b56ee3c53f975c8f13a4146e729ff_158895,%PDF-1.4,176,176,84,84,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f578c1c7413aef6bafee7adaa63dfb9f_1207411,%PDF-1.7,86,86,47,47,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f60476fc4b7837d627ddee68625a8fa1_421603,%PDF-1.4,8,8,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_f750761f63a33214da4c9d23d7a3d4c5_68216,%PDF-1.7,34,34,14,14,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_fb77373d69951bcd68721b19c23abde1_57672,%PDF-1.4,20,20,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_fc79a1aac14e1721d2ca17226bc6a846_1115539,%PDF-1.4,261,261,61,55,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_fdbac5e069c351faf4f45ba9a88ceba0_142831,%PDF-1.7 ,33,33,9,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_fe80d360018f855467c5077269b875e8_310646,%PDF-1.3,26,26,10,10,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/md5_ffd57c47f7e22c58eafc4a9916e7b590_103143,%PDF-1.3,20,20,6,6,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0a02d1561e5b179d00b54bbcb781e6dc,%PDF-1.5,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0a38f075dd89515403eb4a0742645811,%PDF-1.7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0a611cd6cb1d615bda6c60a753d641b1,%PDF-1.7,281,280,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0ab84f3e99e82779f1423aed8ae7646f,%PDF-1.3,21,21,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0ad863156edfc55216dac3c02b283f43,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/00b91cb24650c5e842b274bd930cab09,%PDF-1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0b371c403ba7ee19dc169c8f68c4bac5,%PDF-1.5,16,16,8,8,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0bb8b4471b784c47333ca1b525eca3ca,%PDF-1.4,101,101,66,66,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0c4daebc9481a4cf8756ac7ea8598bab,%PDF-1.7,5,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0c60fc00765eab237d4930a406b400dc,%PDF-1.5,5,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0c11705513dc4227e56bcd9fa1454e03,%PDF-1.4,25,25,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0cd69aa785f8206ec47ec3cf8ff196fb,%PDF-1.3,26,25,10,9,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0cec8df120517a6a9976608af4a1730d,%PDF-1.5,53,53,10,9,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/00d15d7dbbd79090cd9ec656eb3f43a9,%PDF-1.5,23,22,20,19,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0d140eae88c4e3f2c4c280a0910c6a90,%PDF-1.3,20,20,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0d677f8107a13478c198060625c687df,%PDF-1.4,9,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0d3818edb1585bf33a2858f7c536c90a,%PDF-1.4,15,15,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0db3446c57a1fb24a1fa171ad0b557de,%PDF-1.3,23,23,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0de524afd1cbb9f513d221c86057b321,%PDF-1.5,28,28,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0e14d8c15d026b1d0dae6d470c1551b9,%PDF-1.7,9,9,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0e80a3c393a4db972a5a423a3cc5114f,%PDF-1.3,38,38,10,10,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0e38034088a6821d3f8d10eba0e7f3ea,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0ec88efb0897e3ad2f14de3d9f32adf7,%PDF-1.4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0f0ce9b4823c2819a13c5243d118c7be,%PDF-1.7,784,784,415,415,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0f9b0fb19dafba8f27c34f634c4ca299,%PDF-1.7,129,129,43,43,3,3,3,34,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0f26dd4d7e6cf5b3b36fd9df3088daee,%PDF-1.3,21,21,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0f831f5f611b411aa246980e972830a3,%PDF-1.7,57,57,35,35,1,1,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0.2.7,../../dataset/AllPDF/zx_benign_pdf/0fb8c89955c57bf8bb35a11a1bc2fc51,%PDF-1.3,20,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
